pair_id,actor,statement,repetition,intensity,happy_sample_id,sad_sample_id,condition_id,prompt,happy_verbalizer,sad_verbalizer,happy_token_ids,sad_token_ids,layer_index,head_index,layer,patch_site,patch_kind,baseline_happy_happy_score,baseline_happy_sad_score,baseline_sad_happy_score,baseline_sad_sad_score,baseline_happy_margin,baseline_sad_margin,patched_happy_target_happy_score,patched_happy_target_sad_score,patched_sad_target_happy_score,patched_sad_target_sad_score,patched_happy_target_margin,patched_sad_target_margin,happy_effect_toward_sad,sad_effect_toward_happy,counterfactual_effect,happy_direction,sad_direction,error
pair_0050,13,02,01,01,pair_0050_happy,pair_0050_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.306961059570312,-15.119586944580078,-17.864843368530273,-14.535221099853516,-3.1873741149902344,-3.329622268676758,-18.310199737548828,-15.124613761901855,-17.860742568969727,-14.529242515563965,-3.1855859756469727,-3.3315000534057617,-0.0017881393432617188,-0.0018777847290039062,-0.0018329620361328125,False,False,
pair_0051,13,02,02,01,pair_0051_happy,pair_0051_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.100208282470703,-14.651471138000488,-17.757957458496094,-14.480119705200195,-3.448737144470215,-3.2778377532958984,-18.082164764404297,-14.678535461425781,-17.77679443359375,-14.451542854309082,-3.4036293029785156,-3.325251579284668,-0.04510784149169922,-0.04741382598876953,-0.046260833740234375,False,False,
pair_0052,14,01,01,01,pair_0052_happy,pair_0052_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.30115509033203,-14.129631996154785,-18.541845321655273,-13.755435943603516,-4.171523094177246,-4.786409378051758,-18.324886322021484,-14.131048202514648,-18.52021026611328,-13.758489608764648,-4.193838119506836,-4.761720657348633,0.022315025329589844,0.024688720703125,0.023501873016357422,True,True,
pair_0053,14,01,02,01,pair_0053_happy,pair_0053_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.31179428100586,-14.19974422454834,-18.716501235961914,-14.0404052734375,-4.1120500564575195,-4.676095962524414,-18.327970504760742,-14.20341968536377,-18.69939613342285,-14.036659240722656,-4.124550819396973,-4.662736892700195,0.012500762939453125,0.01335906982421875,0.012929916381835938,True,True,
pair_0054,14,02,01,01,pair_0054_happy,pair_0054_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.179431915283203,-14.604537963867188,-18.362808227539062,-14.593923568725586,-3.5748939514160156,-3.7688846588134766,-18.24456214904785,-14.613930702209473,-18.297636032104492,-14.586836814880371,-3.630631446838379,-3.710799217224121,0.05573749542236328,0.05808544158935547,0.056911468505859375,True,True,
pair_0055,14,02,02,01,pair_0055_happy,pair_0055_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.11598014831543,-14.773356437683105,-18.366622924804688,-14.505785942077637,-3.342623710632324,-3.860836982727051,-18.16036033630371,-14.769540786743164,-18.32306480407715,-14.511719703674316,-3.390819549560547,-3.811345100402832,0.048195838928222656,0.04949188232421875,0.0488438606262207,True,True,
pair_0056,15,01,01,01,pair_0056_happy,pair_0056_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.614431381225586,-14.383585929870605,-18.931833267211914,-14.995478630065918,-4.2308454513549805,-3.936354637145996,-18.575708389282227,-14.382173538208008,-18.96742057800293,-14.983938217163086,-4.193534851074219,-3.9834823608398438,-0.03731060028076172,-0.047127723693847656,-0.04221916198730469,False,False,
pair_0057,15,01,02,01,pair_0057_happy,pair_0057_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.798620223999023,-14.357476234436035,-18.458749771118164,-14.200200080871582,-4.441143989562988,-4.258549690246582,-18.810867309570312,-14.359768867492676,-18.445802688598633,-14.197142601013184,-4.451098442077637,-4.248660087585449,0.009954452514648438,0.009889602661132812,0.009922027587890625,True,True,
pair_0058,15,02,01,01,pair_0058_happy,pair_0058_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.081218719482422,-14.281206130981445,-18.09486961364746,-14.704352378845215,-3.8000125885009766,-3.390517234802246,-18.073030471801758,-14.262444496154785,-18.105289459228516,-14.725197792053223,-3.8105859756469727,-3.380091667175293,0.010573387145996094,0.010425567626953125,0.01049947738647461,True,True,
pair_0059,15,02,02,01,pair_0059_happy,pair_0059_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.11525535583496,-14.52250862121582,-18.730762481689453,-14.458134651184082,-3.5927467346191406,-4.272627830505371,-18.214567184448242,-14.48834228515625,-18.68189239501953,-14.507500648498535,-3.726224899291992,-4.174391746520996,0.13347816467285156,0.098236083984375,0.11585712432861328,True,True,
pair_0060,16,01,01,01,pair_0060_happy,pair_0060_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.571680068969727,-13.818909645080566,-18.521808624267578,-13.838467597961426,-4.75277042388916,-4.683341026306152,-18.59782600402832,-13.834939002990723,-18.494770050048828,-13.821455001831055,-4.762887001037598,-4.673315048217773,0.0101165771484375,0.010025978088378906,0.010071277618408203,True,True,
pair_0061,16,01,02,01,pair_0061_happy,pair_0061_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.674955368041992,-14.01839542388916,-18.26150131225586,-14.158429145812988,-4.656559944152832,-4.103072166442871,-18.661640167236328,-14.014796257019043,-18.27248191833496,-14.161360740661621,-4.646843910217285,-4.11112117767334,-0.009716033935546875,-0.00804901123046875,-0.008882522583007812,False,False,
pair_0062,16,02,01,01,pair_0062_happy,pair_0062_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.027568817138672,-14.464719772338867,-17.90529441833496,-14.368427276611328,-3.5628490447998047,-3.536867141723633,-18.079357147216797,-14.472662925720215,-17.854440689086914,-14.359665870666504,-3.606694221496582,-3.49477481842041,0.043845176696777344,0.042092323303222656,0.04296875,True,True,
pair_0063,16,02,02,01,pair_0063_happy,pair_0063_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-17.94687271118164,-14.69902515411377,-18.040203094482422,-14.327467918395996,-3.247847557067871,-3.712735176086426,-17.894330978393555,-14.721766471862793,-18.0856876373291,-14.301746368408203,-3.1725645065307617,-3.7839412689208984,-0.07528305053710938,-0.07120609283447266,-0.07324457168579102,False,False,
pair_0064,17,01,01,01,pair_0064_happy,pair_0064_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.533706665039062,-14.080385208129883,-18.318815231323242,-13.884380340576172,-4.45332145690918,-4.43443489074707,-18.55668830871582,-14.084270477294922,-18.29817008972168,-13.881254196166992,-4.472417831420898,-4.4169158935546875,0.01909637451171875,0.017518997192382812,0.01830768585205078,True,True,
pair_0065,17,01,02,01,pair_0065_happy,pair_0065_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.401418685913086,-14.052645683288574,-18.25725746154785,-13.967479705810547,-4.348773002624512,-4.289777755737305,-18.392181396484375,-14.044543266296387,-18.26908302307129,-13.975712776184082,-4.347638130187988,-4.293370246887207,-0.0011348724365234375,-0.0035924911499023438,-0.0023636817932128906,False,False,
pair_0066,17,02,01,01,pair_0066_happy,pair_0066_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.203441619873047,-14.283772468566895,-18.37724494934082,-14.227227210998535,-3.9196691513061523,-4.150017738342285,-18.238454818725586,-14.268796920776367,-18.341222763061523,-14.238375663757324,-3.9696578979492188,-4.102847099304199,0.049988746643066406,0.04717063903808594,0.04857969284057617,True,True,
pair_0067,17,02,02,01,pair_0067_happy,pair_0067_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.189525604248047,-14.367218017578125,-18.002729415893555,-14.506258010864258,-3.822307586669922,-3.496471405029297,-18.20240592956543,-14.397223472595215,-17.993309020996094,-14.477449417114258,-3.805182456970215,-3.515859603881836,-0.01712512969970703,-0.019388198852539062,-0.018256664276123047,False,False,
pair_0068,18,01,01,01,pair_0068_happy,pair_0068_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.210012435913086,-14.200634002685547,-18.49770736694336,-14.28528118133545,-4.009378433227539,-4.21242618560791,-18.198331832885742,-14.209745407104492,-18.51034164428711,-14.277544021606445,-3.98858642578125,-4.232797622680664,-0.020792007446289062,-0.020371437072753906,-0.020581722259521484,False,False,
pair_0069,18,01,02,01,pair_0069_happy,pair_0069_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.684219360351562,-14.944689750671387,-18.647714614868164,-14.22707748413086,-3.739529609680176,-4.420637130737305,-18.73443031311035,-14.959090232849121,-18.594058990478516,-14.196319580078125,-3.7753400802612305,-4.397739410400391,0.03581047058105469,0.022897720336914062,0.029354095458984375,True,True,
pair_0070,18,02,01,01,pair_0070_happy,pair_0070_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.257858276367188,-14.408829689025879,-18.45116424560547,-14.356088638305664,-3.8490285873413086,-4.095075607299805,-18.244531631469727,-14.426526069641113,-18.46193504333496,-14.340190887451172,-3.8180055618286133,-4.121744155883789,-0.031023025512695312,-0.026668548583984375,-0.028845787048339844,False,False,
pair_0071,18,02,02,01,pair_0071_happy,pair_0071_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.145662307739258,-13.863798141479492,-18.30503273010254,-14.476175308227539,-4.281864166259766,-3.828857421875,-18.390270233154297,-13.956329345703125,-18.10264015197754,-14.329824447631836,-4.433940887451172,-3.772815704345703,0.15207672119140625,0.056041717529296875,0.10405921936035156,True,True,
pair_0072,19,01,01,01,pair_0072_happy,pair_0072_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.514738082885742,-14.067811965942383,-18.540695190429688,-13.83083438873291,-4.446926116943359,-4.709860801696777,-18.52712059020996,-14.072077751159668,-18.527637481689453,-13.82670783996582,-4.455042839050293,-4.700929641723633,0.008116722106933594,0.008931159973144531,0.008523941040039062,True,True,
pair_0073,19,01,02,01,pair_0073_happy,pair_0073_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.675731658935547,-13.967928886413574,-18.710811614990234,-14.28913688659668,-4.707802772521973,-4.421674728393555,-18.688640594482422,-13.980746269226074,-18.692644119262695,-14.27306079864502,-4.707894325256348,-4.419583320617676,9.1552734375e-05,0.0020914077758789062,0.0010914802551269531,True,True,
pair_0074,19,02,01,01,pair_0074_happy,pair_0074_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.20193099975586,-14.081350326538086,-18.033628463745117,-12.836380004882812,-4.120580673217773,-5.197248458862305,-18.211811065673828,-14.073904991149902,-18.019258499145508,-12.847497940063477,-4.137906074523926,-5.171760559082031,0.017325401306152344,0.025487899780273438,0.02140665054321289,True,True,
pair_0075,19,02,02,01,pair_0075_happy,pair_0075_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-17.312185287475586,-14.008975982666016,-17.768232345581055,-14.52195930480957,-3.3032093048095703,-3.2462730407714844,-17.366588592529297,-13.998462677001953,-17.713411331176758,-14.532532691955566,-3.3681259155273438,-3.1808786392211914,0.06491661071777344,0.06539440155029297,0.0651555061340332,True,True,
pair_0076,20,01,01,01,pair_0076_happy,pair_0076_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.47559928894043,-13.930008888244629,-18.531600952148438,-13.823415756225586,-4.545590400695801,-4.708185195922852,-18.487348556518555,-13.95535659790039,-18.52006721496582,-13.798529624938965,-4.531991958618164,-4.7215375900268555,-0.013598442077636719,-0.013352394104003906,-0.013475418090820312,False,False,
pair_0077,20,01,02,01,pair_0077_happy,pair_0077_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.271272659301758,-14.129005432128906,-18.48236846923828,-14.481040000915527,-4.142267227172852,-4.001328468322754,-18.321792602539062,-14.14376449584961,-18.434484481811523,-14.46790599822998,-4.178028106689453,-3.966578483581543,0.03576087951660156,0.03474998474121094,0.03525543212890625,True,True,
pair_0078,20,02,01,01,pair_0078_happy,pair_0078_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.257326126098633,-14.755581855773926,-18.208616256713867,-14.755860328674316,-3.501744270324707,-3.452755928039551,-18.072675704956055,-14.66384220123291,-18.463716506958008,-14.873747825622559,-3.4088335037231445,-3.589968681335449,-0.0929107666015625,-0.13721275329589844,-0.11506175994873047,False,False,
pair_0079,20,02,02,01,pair_0079_happy,pair_0079_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.42920684814453,-14.564261436462402,-17.751972198486328,-14.094348907470703,-3.864945411682129,-3.657623291015625,-18.411874771118164,-14.579041481018066,-17.771968841552734,-14.07231616973877,-3.8328332901000977,-3.699652671813965,-0.03211212158203125,-0.042029380798339844,-0.03707075119018555,False,False,
pair_0080,21,01,01,01,pair_0080_happy,pair_0080_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.470245361328125,-14.200312614440918,-18.25367546081543,-14.158926010131836,-4.269932746887207,-4.094749450683594,-18.517282485961914,-14.203675270080566,-18.20077133178711,-14.149322509765625,-4.313607215881348,-4.051448822021484,0.043674468994140625,0.043300628662109375,0.043487548828125,True,True,
pair_0081,21,01,02,01,pair_0081_happy,pair_0081_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],18,1,layer_18,pre_o_proj_decision_head,attention_head,-18.46053123474121,-14.23830509185791,-18.299312591552734,-14.097284317016602,-4.222226142883301,-4.202028274536133,-18.44000244140625,-14.2350492477417,-18.320093154907227,-14.101580619812012,-4.204953193664551,-4.218512535095215,-0.01727294921875,-0.01648426055908203,-0.016878604888916016,False,False,
