layer,regime,fold,condition,sample_id,actor,statement,emotion,score
18,statement,actor_None_statement_02,raw,pair_0022_happy,06,02,happy,-39.37187157960448
18,statement,actor_None_statement_02,raw,pair_0022_sad,06,02,sad,-38.0972036638546
18,statement,actor_None_statement_02,raw,pair_0023_happy,06,02,happy,-34.97022665864257
18,statement,actor_None_statement_02,raw,pair_0023_sad,06,02,sad,-43.6369423383783
18,statement,actor_None_statement_02,raw,pair_0026_happy,07,02,happy,-38.18538915172154
18,statement,actor_None_statement_02,raw,pair_0026_sad,07,02,sad,-37.88746630839566
18,statement,actor_None_statement_02,raw,pair_0027_happy,07,02,happy,-38.18538915172154
18,statement,actor_None_statement_02,raw,pair_0027_sad,07,02,sad,-31.949048284772296
18,statement,actor_None_statement_02,raw,pair_0030_happy,08,02,happy,-36.12413750742608
18,statement,actor_None_statement_02,raw,pair_0030_sad,08,02,sad,-58.484791394555444
18,statement,actor_None_statement_02,raw,pair_0031_happy,08,02,happy,-30.5410621756222
18,statement,actor_None_statement_02,raw,pair_0031_sad,08,02,sad,-45.87853540078331
18,statement,actor_None_statement_02,raw,pair_0034_happy,09,02,happy,-51.1980920331969
18,statement,actor_None_statement_02,raw,pair_0034_sad,09,02,sad,-46.09642245570644
18,statement,actor_None_statement_02,raw,pair_0035_happy,09,02,happy,-45.50929311444567
18,statement,actor_None_statement_02,raw,pair_0035_sad,09,02,sad,-52.08730710581158
18,statement,actor_None_statement_02,raw,pair_0038_happy,10,02,happy,-63.75792207897956
18,statement,actor_None_statement_02,raw,pair_0038_sad,10,02,sad,-39.999316449675476
18,statement,actor_None_statement_02,raw,pair_0039_happy,10,02,happy,-38.19290154892958
18,statement,actor_None_statement_02,raw,pair_0039_sad,10,02,sad,-35.28649276543621
18,statement,actor_None_statement_02,raw,pair_0042_happy,11,02,happy,-40.92381347615204
18,statement,actor_None_statement_02,raw,pair_0042_sad,11,02,sad,-47.35102686128287
18,statement,actor_None_statement_02,raw,pair_0043_happy,11,02,happy,-46.39242893636405
18,statement,actor_None_statement_02,raw,pair_0043_sad,11,02,sad,-38.52220612440643
18,statement,actor_None_statement_02,raw,pair_0046_happy,12,02,happy,-38.75964171586322
18,statement,actor_None_statement_02,raw,pair_0046_sad,12,02,sad,-37.74564178130093
18,statement,actor_None_statement_02,raw,pair_0047_happy,12,02,happy,-39.270903846803975
18,statement,actor_None_statement_02,raw,pair_0047_sad,12,02,sad,-39.29435339434231
18,statement,actor_None_statement_02,raw,pair_0050_happy,13,02,happy,-38.71351272194683
18,statement,actor_None_statement_02,raw,pair_0050_sad,13,02,sad,-43.710760911252294
18,statement,actor_None_statement_02,raw,pair_0051_happy,13,02,happy,-37.805165207076726
18,statement,actor_None_statement_02,raw,pair_0051_sad,13,02,sad,-45.1901259410934
18,statement,actor_None_statement_02,raw,pair_0054_happy,14,02,happy,-35.57883866354103
18,statement,actor_None_statement_02,raw,pair_0054_sad,14,02,sad,-45.44416601886792
18,statement,actor_None_statement_02,raw,pair_0055_happy,14,02,happy,-40.07523908129647
18,statement,actor_None_statement_02,raw,pair_0055_sad,14,02,sad,-43.8421165659243
18,statement,actor_None_statement_02,raw,pair_0058_happy,15,02,happy,-47.481396069377794
18,statement,actor_None_statement_02,raw,pair_0058_sad,15,02,sad,-36.83864194175948
18,statement,actor_None_statement_02,raw,pair_0059_happy,15,02,happy,-35.90086873610039
18,statement,actor_None_statement_02,raw,pair_0059_sad,15,02,sad,-61.29324844664678
18,statement,actor_None_statement_02,raw,pair_0062_happy,16,02,happy,-38.72178681592633
18,statement,actor_None_statement_02,raw,pair_0062_sad,16,02,sad,-48.4526773269476
18,statement,actor_None_statement_02,raw,pair_0063_happy,16,02,happy,-35.74517245178141
18,statement,actor_None_statement_02,raw,pair_0063_sad,16,02,sad,-32.305317695281644
18,statement,actor_None_statement_02,raw,pair_0066_happy,17,02,happy,-44.5291010059491
18,statement,actor_None_statement_02,raw,pair_0066_sad,17,02,sad,-49.18667388868016
18,statement,actor_None_statement_02,raw,pair_0067_happy,17,02,happy,-48.795553359119005
18,statement,actor_None_statement_02,raw,pair_0067_sad,17,02,sad,-43.00921537736479
18,statement,actor_None_statement_02,raw,pair_0070_happy,18,02,happy,-44.315013671830336
18,statement,actor_None_statement_02,raw,pair_0070_sad,18,02,sad,-45.78715785066135
18,statement,actor_None_statement_02,raw,pair_0071_happy,18,02,happy,-36.68263814225335
18,statement,actor_None_statement_02,raw,pair_0071_sad,18,02,sad,-41.51608470722592
18,statement,actor_None_statement_02,raw,pair_0074_happy,19,02,happy,-51.98496246833811
18,statement,actor_None_statement_02,raw,pair_0074_sad,19,02,sad,-38.964572747253605
18,statement,actor_None_statement_02,raw,pair_0075_happy,19,02,happy,-36.04528034312233
18,statement,actor_None_statement_02,raw,pair_0075_sad,19,02,sad,-51.893952573459195
18,statement,actor_None_statement_02,raw,pair_0078_happy,20,02,happy,-50.11171763998712
18,statement,actor_None_statement_02,raw,pair_0078_sad,20,02,sad,-36.580597320105944
18,statement,actor_None_statement_02,raw,pair_0079_happy,20,02,happy,-41.188990430012424
18,statement,actor_None_statement_02,raw,pair_0079_sad,20,02,sad,-41.85951298079327
18,statement,actor_None_statement_02,raw,pair_0082_happy,21,02,happy,-37.28166510909137
18,statement,actor_None_statement_02,raw,pair_0082_sad,21,02,sad,-31.54111370891968
18,statement,actor_None_statement_02,raw,pair_0083_happy,21,02,happy,-38.117429098727875
18,statement,actor_None_statement_02,raw,pair_0083_sad,21,02,sad,-41.61867135507805
18,statement,actor_None_statement_02,raw,pair_0086_happy,22,02,happy,-43.882449810229026
18,statement,actor_None_statement_02,raw,pair_0086_sad,22,02,sad,-47.41818408216182
18,statement,actor_None_statement_02,raw,pair_0087_happy,22,02,happy,-41.22277796524939
18,statement,actor_None_statement_02,raw,pair_0087_sad,22,02,sad,-48.55031484730132
18,statement,actor_None_statement_02,raw,pair_0090_happy,23,02,happy,-48.40049527450802
18,statement,actor_None_statement_02,raw,pair_0090_sad,23,02,sad,-42.702468411534554
18,statement,actor_None_statement_02,raw,pair_0091_happy,23,02,happy,-44.12745444237186
18,statement,actor_None_statement_02,raw,pair_0091_sad,23,02,sad,-30.458564868185576
18,statement,actor_None_statement_02,raw,pair_0094_happy,24,02,happy,-43.62071034703221
18,statement,actor_None_statement_02,raw,pair_0094_sad,24,02,sad,-52.13278052673593
18,statement,actor_None_statement_02,raw,pair_0095_happy,24,02,happy,-42.60138393600504
18,statement,actor_None_statement_02,raw,pair_0095_sad,24,02,sad,-36.10446160498654
18,statement,actor_None_statement_02,source_center_noop,pair_0002_happy,01,02,happy,-37.21077584305729
18,statement,actor_None_statement_02,source_center_noop,pair_0002_sad,01,02,sad,-49.651156892695425
18,statement,actor_None_statement_02,source_center_noop,pair_0003_happy,01,02,happy,-43.24423413096359
18,statement,actor_None_statement_02,source_center_noop,pair_0003_sad,01,02,sad,-40.14367311383118
18,statement,actor_None_statement_02,source_center_noop,pair_0006_happy,02,02,happy,-50.57791247670745
18,statement,actor_None_statement_02,source_center_noop,pair_0006_sad,02,02,sad,-47.20570839242285
18,statement,actor_None_statement_02,source_center_noop,pair_0007_happy,02,02,happy,-46.45158282344946
18,statement,actor_None_statement_02,source_center_noop,pair_0007_sad,02,02,sad,-43.214779488999255
18,statement,actor_None_statement_02,source_center_noop,pair_0010_happy,03,02,happy,-41.950671979667824
18,statement,actor_None_statement_02,source_center_noop,pair_0010_sad,03,02,sad,-41.20183754306929
18,statement,actor_None_statement_02,source_center_noop,pair_0011_happy,03,02,happy,-44.096138422750585
18,statement,actor_None_statement_02,source_center_noop,pair_0011_sad,03,02,sad,-38.5507917193564
18,statement,actor_None_statement_02,source_center_noop,pair_0014_happy,04,02,happy,-36.60318224462513
18,statement,actor_None_statement_02,source_center_noop,pair_0014_sad,04,02,sad,-44.537255263740214
18,statement,actor_None_statement_02,source_center_noop,pair_0015_happy,04,02,happy,-39.95489713959929
18,statement,actor_None_statement_02,source_center_noop,pair_0015_sad,04,02,sad,-42.87379739025029
18,statement,actor_None_statement_02,source_center_noop,pair_0018_happy,05,02,happy,-36.95758093477758
18,statement,actor_None_statement_02,source_center_noop,pair_0018_sad,05,02,sad,-43.3378438439871
18,statement,actor_None_statement_02,source_center_noop,pair_0019_happy,05,02,happy,-23.63431121152675
18,statement,actor_None_statement_02,source_center_noop,pair_0019_sad,05,02,sad,-41.59547183267784
18,statement,actor_None_statement_02,source_center_noop,pair_0022_happy,06,02,happy,-39.37187157960448
18,statement,actor_None_statement_02,source_center_noop,pair_0022_sad,06,02,sad,-38.0972036638546
18,statement,actor_None_statement_02,source_center_noop,pair_0023_happy,06,02,happy,-34.97022665864257
18,statement,actor_None_statement_02,source_center_noop,pair_0023_sad,06,02,sad,-43.6369423383783
18,statement,actor_None_statement_02,source_center_noop,pair_0026_happy,07,02,happy,-38.18538915172154
18,statement,actor_None_statement_02,source_center_noop,pair_0026_sad,07,02,sad,-37.88746630839566
18,statement,actor_None_statement_02,source_center_noop,pair_0027_happy,07,02,happy,-38.18538915172154
18,statement,actor_None_statement_02,source_center_noop,pair_0027_sad,07,02,sad,-31.949048284772296
18,statement,actor_None_statement_02,source_center_noop,pair_0030_happy,08,02,happy,-36.12413750742608
18,statement,actor_None_statement_02,source_center_noop,pair_0030_sad,08,02,sad,-58.484791394555444
18,statement,actor_None_statement_02,source_center_noop,pair_0031_happy,08,02,happy,-30.5410621756222
18,statement,actor_None_statement_02,source_center_noop,pair_0031_sad,08,02,sad,-45.87853540078331
18,statement,actor_None_statement_02,source_center_noop,pair_0034_happy,09,02,happy,-51.1980920331969
18,statement,actor_None_statement_02,source_center_noop,pair_0034_sad,09,02,sad,-46.09642245570644
18,statement,actor_None_statement_02,source_center_noop,pair_0035_happy,09,02,happy,-45.50929311444567
18,statement,actor_None_statement_02,source_center_noop,pair_0035_sad,09,02,sad,-52.08730710581158
18,statement,actor_None_statement_02,source_center_noop,pair_0038_happy,10,02,happy,-63.75792207897956
18,statement,actor_None_statement_02,source_center_noop,pair_0038_sad,10,02,sad,-39.999316449675476
18,statement,actor_None_statement_02,source_center_noop,pair_0039_happy,10,02,happy,-38.19290154892958
18,statement,actor_None_statement_02,source_center_noop,pair_0039_sad,10,02,sad,-35.28649276543621
18,statement,actor_None_statement_02,source_center_noop,pair_0042_happy,11,02,happy,-40.92381347615204
18,statement,actor_None_statement_02,source_center_noop,pair_0042_sad,11,02,sad,-47.35102686128287
18,statement,actor_None_statement_02,source_center_noop,pair_0043_happy,11,02,happy,-46.39242893636405
18,statement,actor_None_statement_02,source_center_noop,pair_0043_sad,11,02,sad,-38.52220612440643
18,statement,actor_None_statement_02,source_center_noop,pair_0046_happy,12,02,happy,-38.75964171586322
18,statement,actor_None_statement_02,source_center_noop,pair_0046_sad,12,02,sad,-37.74564178130093
18,statement,actor_None_statement_02,source_center_noop,pair_0047_happy,12,02,happy,-39.270903846803975
18,statement,actor_None_statement_02,source_center_noop,pair_0047_sad,12,02,sad,-39.29435339434231
18,statement,actor_None_statement_02,source_center_noop,pair_0050_happy,13,02,happy,-38.71351272194683
18,statement,actor_None_statement_02,source_center_noop,pair_0050_sad,13,02,sad,-43.710760911252294
18,statement,actor_None_statement_02,source_center_noop,pair_0051_happy,13,02,happy,-37.805165207076726
18,statement,actor_None_statement_02,source_center_noop,pair_0051_sad,13,02,sad,-45.1901259410934
18,statement,actor_None_statement_02,source_center_noop,pair_0054_happy,14,02,happy,-35.57883866354103
18,statement,actor_None_statement_02,source_center_noop,pair_0054_sad,14,02,sad,-45.44416601886792
18,statement,actor_None_statement_02,source_center_noop,pair_0055_happy,14,02,happy,-40.07523908129647
18,statement,actor_None_statement_02,source_center_noop,pair_0055_sad,14,02,sad,-43.8421165659243
18,statement,actor_None_statement_02,source_center_noop,pair_0058_happy,15,02,happy,-47.481396069377794
18,statement,actor_None_statement_02,source_center_noop,pair_0058_sad,15,02,sad,-36.83864194175948
18,statement,actor_None_statement_02,source_center_noop,pair_0059_happy,15,02,happy,-35.90086873610039
18,statement,actor_None_statement_02,source_center_noop,pair_0059_sad,15,02,sad,-61.29324844664678
18,statement,actor_None_statement_02,source_center_noop,pair_0062_happy,16,02,happy,-38.72178681592633
18,statement,actor_None_statement_02,source_center_noop,pair_0062_sad,16,02,sad,-48.4526773269476
18,statement,actor_None_statement_02,source_center_noop,pair_0063_happy,16,02,happy,-35.74517245178141
18,statement,actor_None_statement_02,source_center_noop,pair_0063_sad,16,02,sad,-32.305317695281644
18,statement,actor_None_statement_02,source_center_noop,pair_0066_happy,17,02,happy,-44.5291010059491
18,statement,actor_None_statement_02,source_center_noop,pair_0066_sad,17,02,sad,-49.18667388868016
18,statement,actor_None_statement_02,source_center_noop,pair_0067_happy,17,02,happy,-48.795553359119005
18,statement,actor_None_statement_02,source_center_noop,pair_0067_sad,17,02,sad,-43.00921537736479
18,statement,actor_None_statement_02,source_center_noop,pair_0070_happy,18,02,happy,-44.315013671830336
18,statement,actor_None_statement_02,source_center_noop,pair_0070_sad,18,02,sad,-45.78715785066135
18,statement,actor_None_statement_02,source_center_noop,pair_0071_happy,18,02,happy,-36.68263814225335
18,statement,actor_None_statement_02,source_center_noop,pair_0071_sad,18,02,sad,-41.51608470722592
18,statement,actor_None_statement_02,source_center_noop,pair_0074_happy,19,02,happy,-51.98496246833811
18,statement,actor_None_statement_02,source_center_noop,pair_0074_sad,19,02,sad,-38.964572747253605
18,statement,actor_None_statement_02,source_center_noop,pair_0075_happy,19,02,happy,-36.04528034312233
18,statement,actor_None_statement_02,source_center_noop,pair_0075_sad,19,02,sad,-51.893952573459195
18,statement,actor_None_statement_02,source_center_noop,pair_0078_happy,20,02,happy,-50.11171763998712
18,statement,actor_None_statement_02,source_center_noop,pair_0078_sad,20,02,sad,-36.580597320105944
18,statement,actor_None_statement_02,source_center_noop,pair_0079_happy,20,02,happy,-41.188990430012424
18,statement,actor_None_statement_02,source_center_noop,pair_0079_sad,20,02,sad,-41.85951298079327
18,statement,actor_None_statement_02,source_center_noop,pair_0082_happy,21,02,happy,-37.28166510909137
18,statement,actor_None_statement_02,source_center_noop,pair_0082_sad,21,02,sad,-31.54111370891968
18,statement,actor_None_statement_02,source_center_noop,pair_0083_happy,21,02,happy,-38.117429098727875
18,statement,actor_None_statement_02,source_center_noop,pair_0083_sad,21,02,sad,-41.61867135507805
18,statement,actor_None_statement_02,source_center_noop,pair_0086_happy,22,02,happy,-43.882449810229026
18,statement,actor_None_statement_02,source_center_noop,pair_0086_sad,22,02,sad,-47.41818408216182
18,statement,actor_None_statement_02,source_center_noop,pair_0087_happy,22,02,happy,-41.22277796524939
18,statement,actor_None_statement_02,source_center_noop,pair_0087_sad,22,02,sad,-48.55031484730132
