pair_id,actor,statement,repetition,intensity,happy_sample_id,sad_sample_id,condition_id,prompt,happy_verbalizer,sad_verbalizer,happy_token_ids,sad_token_ids,layer_index,layer,patch_site,patch_kind,baseline_happy_happy_score,baseline_happy_sad_score,baseline_sad_happy_score,baseline_sad_sad_score,baseline_happy_margin,baseline_sad_margin,patched_happy_target_happy_score,patched_happy_target_sad_score,patched_sad_target_happy_score,patched_sad_target_sad_score,patched_happy_target_margin,patched_sad_target_margin,happy_effect_toward_sad,sad_effect_toward_happy,counterfactual_effect,happy_direction,sad_direction,error
pair_0049,13,01,02,01,pair_0049_happy,pair_0049_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-33.05073928833008,-40.37937927246094,-32.907081604003906,-40.77345657348633,7.328639984130859,7.866374969482422,-33.003177642822266,-41.02507781982422,-32.92152786254883,-40.11643600463867,8.021900177001953,7.194908142089844,-0.6932601928710938,-0.6714668273925781,-0.6823635101318359,False,False,
pair_0050,13,02,01,01,pair_0050_happy,pair_0050_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-33.569244384765625,-41.59336853027344,-33.21152114868164,-40.7224006652832,8.024124145507812,7.5108795166015625,-33.19704055786133,-41.24320983886719,-33.516056060791016,-41.075565338134766,8.04616928100586,7.55950927734375,-0.022045135498046875,0.0486297607421875,0.013292312622070312,False,True,
pair_0051,13,02,02,01,pair_0051_happy,pair_0051_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-32.982688903808594,-41.45563507080078,-33.107120513916016,-41.08137512207031,8.472946166992188,7.974254608154297,-33.08522033691406,-41.41767883300781,-33.014801025390625,-41.11980438232422,8.33245849609375,8.105003356933594,0.1404876708984375,0.13074874877929688,0.1356182098388672,True,True,
pair_0052,14,01,01,01,pair_0052_happy,pair_0052_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-33.06171798706055,-40.564456939697266,-32.65553665161133,-39.96382141113281,7.502738952636719,7.308284759521484,-32.724578857421875,-40.257755279541016,-32.97578430175781,-40.19664764404297,7.533176422119141,7.220863342285156,-0.030437469482421875,-0.08742141723632812,-0.058929443359375,False,False,
pair_0053,14,01,02,01,pair_0053_happy,pair_0053_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-32.91709899902344,-40.55295181274414,-32.84587860107422,-40.021785736083984,7.635852813720703,7.175907135009766,-32.781986236572266,-40.38768005371094,-32.98850631713867,-40.23399353027344,7.605693817138672,7.245487213134766,0.03015899658203125,0.069580078125,0.049869537353515625,True,True,
pair_0054,14,02,01,01,pair_0054_happy,pair_0054_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-33.21601867675781,-40.89824676513672,-33.51927947998047,-41.67512130737305,7.682228088378906,8.155841827392578,-33.37518310546875,-41.137393951416016,-33.369606018066406,-41.43478775024414,7.762210845947266,8.065181732177734,-0.07998275756835938,-0.09066009521484375,-0.08532142639160156,False,False,
pair_0055,14,02,02,01,pair_0055_happy,pair_0055_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-33.17320251464844,-41.08036804199219,-33.24814987182617,-40.91963577270508,7.90716552734375,7.671485900878906,-33.22170639038086,-41.374969482421875,-33.198001861572266,-40.659942626953125,8.153263092041016,7.461940765380859,-0.24609756469726562,-0.20954513549804688,-0.22782135009765625,False,False,
pair_0056,15,01,01,01,pair_0056_happy,pair_0056_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-33.03741455078125,-40.725318908691406,-33.44915008544922,-41.195709228515625,7.687904357910156,7.746559143066406,-33.258609771728516,-41.43096160888672,-33.205841064453125,-40.580509185791016,8.172351837158203,7.374668121337891,-0.4844474792480469,-0.3718910217285156,-0.42816925048828125,False,False,
pair_0057,15,01,02,01,pair_0057_happy,pair_0057_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-32.95622253417969,-40.58873748779297,-33.00595474243164,-40.605865478515625,7.632514953613281,7.599910736083984,-32.859092712402344,-40.55152130126953,-33.102176666259766,-40.6321907043457,7.6924285888671875,7.5300140380859375,-0.05991363525390625,-0.06989669799804688,-0.06490516662597656,False,False,
pair_0058,15,02,01,01,pair_0058_happy,pair_0058_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-33.24750518798828,-40.604522705078125,-33.217918395996094,-41.100120544433594,7.357017517089844,7.8822021484375,-33.32213592529297,-41.00768280029297,-33.14632797241211,-40.62265396118164,7.685546875,7.476325988769531,-0.32852935791015625,-0.40587615966796875,-0.3672027587890625,False,False,
pair_0059,15,02,02,01,pair_0059_happy,pair_0059_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-33.364715576171875,-41.49150848388672,-33.11582565307617,-41.85844802856445,8.126792907714844,8.742622375488281,-33.4110107421875,-41.79253387451172,-33.035369873046875,-41.556819915771484,8.381523132324219,8.52145004272461,-0.254730224609375,-0.22117233276367188,-0.23795127868652344,False,False,
pair_0060,16,01,01,01,pair_0060_happy,pair_0060_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-32.718482971191406,-40.322914123535156,-32.85485076904297,-40.16510772705078,7.60443115234375,7.3102569580078125,-32.75282287597656,-40.013214111328125,-32.81510925292969,-40.47586441040039,7.2603912353515625,7.660755157470703,0.3440399169921875,0.3504981994628906,0.34726905822753906,True,True,
pair_0061,16,01,02,01,pair_0061_happy,pair_0061_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-32.90414810180664,-40.371551513671875,-32.85542678833008,-40.74769592285156,7.467403411865234,7.892269134521484,-32.92156219482422,-40.768123626708984,-32.83892822265625,-40.36906433105469,7.846561431884766,7.5301361083984375,-0.37915802001953125,-0.3621330261230469,-0.37064552307128906,False,False,
pair_0062,16,02,01,01,pair_0062_happy,pair_0062_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-33.25511932373047,-41.43118667602539,-33.07981491088867,-41.44548416137695,8.176067352294922,8.365669250488281,-33.16718292236328,-41.44123840332031,-33.17699432373047,-41.45610809326172,8.274055480957031,8.27911376953125,-0.09798812866210938,-0.08655548095703125,-0.09227180480957031,False,False,
pair_0063,16,02,02,01,pair_0063_happy,pair_0063_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-33.32183837890625,-41.305660247802734,-33.620216369628906,-40.60352325439453,7.983821868896484,6.983306884765625,-33.475364685058594,-40.808265686035156,-33.48291015625,-41.04315948486328,7.3329010009765625,7.560249328613281,0.6509208679199219,0.5769424438476562,0.6139316558837891,True,True,
pair_0064,17,01,01,01,pair_0064_happy,pair_0064_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-33.047271728515625,-40.40711212158203,-32.825252532958984,-39.98970031738281,7.359840393066406,7.164447784423828,-33.04450225830078,-40.304996490478516,-32.82440185546875,-40.080081939697266,7.260494232177734,7.255680084228516,0.09934616088867188,0.0912322998046875,0.09528923034667969,True,True,
pair_0065,17,01,02,01,pair_0065_happy,pair_0065_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-32.825347900390625,-40.233551025390625,-33.10691833496094,-40.32878875732422,7.408203125,7.221870422363281,-32.98802947998047,-40.28507614135742,-32.93938446044922,-40.266998291015625,7.297046661376953,7.327613830566406,0.11115646362304688,0.105743408203125,0.10844993591308594,True,True,
pair_0066,17,02,01,01,pair_0066_happy,pair_0066_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-33.225982666015625,-41.648773193359375,-32.85729217529297,-41.228981018066406,8.42279052734375,8.371688842773438,-33.15243148803711,-41.55891418457031,-32.94811248779297,-41.35791015625,8.406482696533203,8.409797668457031,0.016307830810546875,0.03810882568359375,0.027208328247070312,True,True,
pair_0067,17,02,02,01,pair_0067_happy,pair_0067_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-32.88420104980469,-41.580013275146484,-33.33070755004883,-41.2586669921875,8.695812225341797,7.927959442138672,-33.04429626464844,-41.4600830078125,-33.17338562011719,-41.34154510498047,8.415786743164062,8.168159484863281,0.2800254821777344,0.24020004272460938,0.2601127624511719,True,True,
pair_0068,18,01,01,01,pair_0068_happy,pair_0068_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-32.873573303222656,-40.20233917236328,-32.98768615722656,-40.38367462158203,7.328765869140625,7.395988464355469,-32.985408782958984,-40.17982482910156,-32.868682861328125,-40.371490478515625,7.194416046142578,7.5028076171875,0.13434982299804688,0.10681915283203125,0.12058448791503906,True,True,
pair_0069,18,01,02,01,pair_0069_happy,pair_0069_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-33.52810287475586,-40.777305603027344,-32.93345642089844,-40.354618072509766,7.249202728271484,7.421161651611328,-33.29283905029297,-40.279197692871094,-33.121498107910156,-40.84627914428711,6.986358642578125,7.724781036376953,0.2628440856933594,0.303619384765625,0.2832317352294922,True,True,
pair_0070,18,02,01,01,pair_0070_happy,pair_0070_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-33.22041320800781,-40.528839111328125,-33.094181060791016,-41.21221160888672,7.3084259033203125,8.118030548095703,-33.14486312866211,-40.713687896728516,-33.173973083496094,-41.019554138183594,7.568824768066406,7.8455810546875,-0.26039886474609375,-0.2724494934082031,-0.26642417907714844,False,False,
pair_0071,18,02,02,01,pair_0071_happy,pair_0071_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-32.607757568359375,-42.768131256103516,-33.611968994140625,-41.22502899169922,10.16037368774414,7.613059997558594,-32.468505859375,-42.650054931640625,-33.908355712890625,-40.90925979614258,10.181549072265625,7.000904083251953,-0.021175384521484375,-0.6121559143066406,-0.3166656494140625,False,False,
pair_0072,19,01,01,01,pair_0072_happy,pair_0072_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-32.86315155029297,-40.23444747924805,-32.857505798339844,-40.488773345947266,7.371295928955078,7.631267547607422,-32.74766159057617,-40.43305587768555,-32.95781326293945,-40.27508544921875,7.685394287109375,7.317272186279297,-0.3140983581542969,-0.313995361328125,-0.31404685974121094,False,False,
pair_0073,19,01,02,01,pair_0073_happy,pair_0073_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-32.68644714355469,-40.35894012451172,-32.995384216308594,-40.74091720581055,7.672492980957031,7.745532989501953,-32.94047927856445,-40.64875793457031,-32.70903778076172,-40.42744445800781,7.708278656005859,7.718406677246094,-0.035785675048828125,-0.027126312255859375,-0.03145599365234375,False,False,
pair_0074,19,02,01,01,pair_0074_happy,pair_0074_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-32.990203857421875,-41.2833137512207,-32.0921630859375,-41.11214828491211,8.293109893798828,9.01998519897461,-32.8483772277832,-42.10246276855469,-32.20673370361328,-40.13990020751953,9.254085540771484,7.93316650390625,-0.9609756469726562,-1.0868186950683594,-1.0238971710205078,False,False,
pair_0075,19,02,02,01,pair_0075_happy,pair_0075_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-32.99714660644531,-40.509002685546875,-33.23686981201172,-41.21039962768555,7.5118560791015625,7.973529815673828,-33.22123718261719,-40.815067291259766,-33.021751403808594,-40.99648666381836,7.593830108642578,7.974735260009766,-0.08197402954101562,0.0012054443359375,-0.04038429260253906,False,True,
pair_0076,20,01,01,01,pair_0076_happy,pair_0076_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-32.93125534057617,-39.985862731933594,-32.917728424072266,-40.04986572265625,7.054607391357422,7.132137298583984,-33.094329833984375,-40.03271484375,-32.78350830078125,-40.02045440673828,6.938385009765625,7.236946105957031,0.11622238159179688,0.10480880737304688,0.11051559448242188,True,True,
pair_0077,20,01,02,01,pair_0077_happy,pair_0077_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-33.075679779052734,-40.85244369506836,-32.795631408691406,-41.074798583984375,7.776763916015625,8.279167175292969,-32.813419342041016,-41.33863830566406,-33.088687896728516,-40.703216552734375,8.525218963623047,7.614528656005859,-0.7484550476074219,-0.6646385192871094,-0.7065467834472656,False,False,
pair_0078,20,02,01,01,pair_0078_happy,pair_0078_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-33.295528411865234,-40.692630767822266,-33.4690055847168,-42.57328796386719,7.397102355957031,9.10428237915039,-33.928550720214844,-41.011417388916016,-32.729183197021484,-42.0895881652832,7.082866668701172,9.360404968261719,0.3142356872558594,0.2561225891113281,0.28517913818359375,True,True,
pair_0079,20,02,02,01,pair_0079_happy,pair_0079_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-33.082611083984375,-41.00581359863281,-33.35601806640625,-40.29431915283203,7.9232025146484375,6.938301086425781,-33.316986083984375,-40.56795883178711,-33.13199234008789,-40.75074005126953,7.250972747802734,7.618747711181641,0.6722297668457031,0.6804466247558594,0.6763381958007812,True,True,
pair_0080,21,01,01,01,pair_0080_happy,pair_0080_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-32.85218811035156,-40.01437759399414,-32.76691818237305,-39.70962142944336,7.162189483642578,6.9427032470703125,-32.97065734863281,-39.2620964050293,-32.6619758605957,-40.4816780090332,6.291439056396484,7.8197021484375,0.8707504272460938,0.8769989013671875,0.8738746643066406,True,True,
pair_0081,21,01,02,01,pair_0081_happy,pair_0081_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",14,layer_14,post_decoder_block_output,audio_tokens,-32.643226623535156,-40.15229034423828,-32.66883087158203,-39.679649353027344,7.509063720703125,7.0108184814453125,-32.64239501953125,-39.612937927246094,-32.671775817871094,-40.200653076171875,6.970542907714844,7.528877258300781,0.5385208129882812,0.5180587768554688,0.528289794921875,True,True,
